host_since,host_listings_count_total,host_listings_count_entire_homes,host_listings_count_private_rooms,host_listings_count_shared_rooms,locale,month_host_joined,host_response_proportion,host_acceptance_proportion,id_host
2016-06-13,5,3,2,0,New Orleans,06,1,0.75,77488086
2016-08-26,1,1,0,0,New Orleans,08,1,0.99,92005410
2013-08-12,23,22,1,0,New Orleans,08,0.97,1,8118306
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2014-03-30,2,2,0,0,New Orleans,03,1,1,13701548
2016-03-16,1,1,0,0,New Orleans,03,1,1,63262870
2016-06-13,5,3,2,0,New Orleans,06,1,0.75,77488086
2015-04-18,2,2,0,0,New Orleans,04,0.8,0.76,31484177
2014-01-15,8,8,0,0,New Orleans,01,1,0.99,11326919
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2016-05-30,7,7,0,0,New Orleans,05,1,0.98,74907357
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2015-07-28,14,14,0,0,New Orleans,07,1,0.92,39839266
2015-01-15,3,3,0,0,New Orleans,01,1,0.44,26165066
2017-11-29,1,0,1,0,New Orleans,11,1,0.9,160609275
2013-07-17,1,0,1,0,New Orleans,07,1,1,7554484
2016-04-12,15,15,0,0,New Orleans,04,0.98,1,66925019
2016-07-09,1,1,0,0,New Orleans,07,1,0.99,82668673
2016-02-18,1,1,0,0,New Orleans,02,1,1,59397336
2015-11-21,2,2,0,0,New Orleans,11,0.57,1,49568908
2016-06-11,2,2,0,0,New Orleans,06,1,1,77115253
2017-12-05,1,1,0,0,New Orleans,12,1,1,161492275
2013-05-23,7,7,0,0,New Orleans,05,1,0.9,6534205
2014-03-12,6,0,6,0,New Orleans,03,1,0.95,13059899
2013-01-22,3,3,0,0,New Orleans,01,1,0.99,4798332
2012-06-30,2,2,0,0,New Orleans,06,0.6,0,2788172
2013-10-07,32,32,0,0,New Orleans,10,1,1,9288450
2017-03-24,30,30,0,0,New Orleans,03,1,1,122380652
2014-08-27,4,4,0,0,New Orleans,08,1,1,20627474
2017-04-04,1,1,0,0,New Orleans,04,1,0.86,124304542
2010-10-15,1,1,0,0,New Orleans,10,1,0.98,263006
2016-01-22,3,3,0,0,New Orleans,01,1,1,55671843
2016-01-22,3,3,0,0,New Orleans,01,1,1,55671843
2010-11-11,9,9,0,0,New Orleans,11,1,0.97,284544
2010-11-11,9,9,0,0,New Orleans,11,1,0.97,284544
2015-07-24,1,1,0,0,New Orleans,07,1,1,39472687
2016-06-15,1,1,0,0,New Orleans,06,0.9,1,78012809
2015-03-31,2,2,0,0,New Orleans,03,1,1,30380474
2015-12-15,1,0,1,0,New Orleans,12,1,0.99,51406728
2015-12-09,1,0,1,0,New Orleans,12,1,0.6,50922459
2017-12-10,1,1,0,0,New Orleans,12,1,1,162154052
2017-12-21,1,1,0,0,New Orleans,12,1,1,163637321
2017-12-21,2,2,0,0,New Orleans,12,1,1,163630059
2013-08-12,23,22,1,0,New Orleans,08,0.97,1,8118306
2016-11-22,1,1,0,0,New Orleans,11,1,1,104722299
2015-04-09,1,1,0,0,New Orleans,04,1,0.98,30934749
2012-12-09,4,1,3,0,New Orleans,12,1,0.94,4359629
2013-03-03,2,2,0,0,New Orleans,03,1,1,5309608
2017-12-28,1,1,0,0,New Orleans,12,0.8,1,164738360
2017-09-11,1,1,0,0,New Orleans,09,1,1,150152500
2015-06-21,1,1,0,0,New Orleans,06,1,1,36379547
2017-02-13,2,2,0,0,New Orleans,02,1,0.99,116295335
2016-04-21,2,2,0,0,New Orleans,04,1,0.9,68268322
2016-04-12,15,15,0,0,New Orleans,04,0.98,1,66925019
2012-04-11,2,0,2,0,New Orleans,04,1,1,2120916
2015-12-03,1,1,0,0,New Orleans,12,1,0.92,50484575
2017-12-29,1,1,0,0,New Orleans,12,1,0.97,164895641
2015-01-28,1,0,1,0,New Orleans,01,1,1,26852378
2010-10-26,5,0,5,0,New Orleans,10,0.96,0.97,271730
2020-01-02,27,27,0,0,New Orleans,01,1,0.96,323664718
2018-01-08,1,1,0,0,New Orleans,01,1,1,166595802
2018-01-08,1,1,0,0,New Orleans,01,1,0.7,166617012
2018-01-08,1,1,0,0,New Orleans,01,1,1,166681119
2017-04-22,1,0,1,0,New Orleans,04,0.75,1,127084738
2012-06-07,1,0,1,0,New Orleans,06,1,0.67,2569179
2018-01-08,4,4,0,0,New Orleans,01,1,0.99,166641970
2018-01-09,3,3,0,0,New Orleans,01,1,0.81,166861989
2018-01-10,1,1,0,0,New Orleans,01,1,0.98,167105260
2015-12-27,1,1,0,0,New Orleans,12,1,1,52433705
2012-04-10,1,1,0,0,New Orleans,04,1,0.98,2109621
2018-01-15,2,2,0,0,New Orleans,01,1,1,167921411
2011-05-19,1,0,1,0,New Orleans,05,1,0.84,602266
2013-10-07,32,32,0,0,New Orleans,10,1,1,9288450
2014-07-30,1,1,0,0,New Orleans,07,1,1,19185898
2017-02-07,2,2,0,0,New Orleans,02,1,1,115426400
2018-01-18,1,1,0,0,New Orleans,01,0.92,0.95,168612305
2016-12-20,2,2,0,0,New Orleans,12,1,1,107901196
2018-01-19,1,1,0,0,New Orleans,01,1,0.97,168798886
2017-10-19,1,1,0,0,New Orleans,10,1,0.89,155289172
2017-02-25,3,3,0,0,New Orleans,02,1,0.97,118004286
2016-10-12,33,33,0,0,New Orleans,10,0.9,0.9,99430572
2013-01-15,2,2,0,0,New Orleans,01,1,0.88,4710746
2015-12-16,13,13,0,0,New Orleans,12,1,1,51541620
2010-11-11,9,9,0,0,New Orleans,11,1,0.97,284544
2012-12-22,1,1,0,0,New Orleans,12,1,0.96,4469145
2013-06-10,1,1,0,0,New Orleans,06,1,0.82,6847227
2015-11-08,2,2,0,0,New Orleans,11,1,0.96,48509656
2017-03-13,1,1,0,0,New Orleans,03,1,0.7,120621164
2017-03-31,9,9,0,0,New Orleans,03,1,0.88,123646714
2017-03-31,9,9,0,0,New Orleans,03,1,0.88,123646714
2017-03-31,9,9,0,0,New Orleans,03,1,0.88,123646714
2016-04-12,1,1,0,0,New Orleans,04,1,1,66960262
2015-05-21,1,1,0,0,New Orleans,05,1,1,33942641
2013-02-10,1,1,0,0,New Orleans,02,1,1,5041183
2016-10-28,11,11,0,0,New Orleans,10,0.98,1,101652405
2017-10-12,2,2,0,0,New Orleans,10,1,1,154380295
2016-03-28,29,29,0,0,New Orleans,03,1,1,64823547
2014-03-16,2,2,0,0,New Orleans,03,1,0.96,13206053
2016-10-08,1,1,0,0,New Orleans,10,0.71,0.5,98792338
2018-01-29,2,2,0,0,New Orleans,01,1,0.94,170666663
2013-08-12,23,22,1,0,New Orleans,08,0.97,1,8118306
2017-03-24,30,30,0,0,New Orleans,03,1,1,122380652
2011-11-06,1,1,0,0,New Orleans,11,1,0.98,1375991
2018-01-31,3,2,1,0,New Orleans,01,1,0.99,171033878
2018-01-31,3,2,1,0,New Orleans,01,1,0.99,171033878
2018-02-01,1,1,0,0,New Orleans,01,1,0.67,171167171
2011-06-15,1,1,0,0,New Orleans,06,1,1,704443
2018-02-01,1,1,0,0,New Orleans,01,1,1,171127114
2014-01-15,8,8,0,0,New Orleans,01,1,0.99,11326919
2016-03-28,29,29,0,0,New Orleans,03,1,1,64823547
2018-02-02,2,2,0,0,New Orleans,02,0,0.04,171267725
2018-02-02,4,4,0,0,New Orleans,02,1,1,171335032
2018-02-03,1,1,0,0,New Orleans,02,1,1,171381676
2018-02-03,1,1,0,0,New Orleans,02,1,0.93,171479011
2013-05-23,7,7,0,0,New Orleans,05,1,0.9,6534205
2013-05-23,7,7,0,0,New Orleans,05,1,0.9,6534205
2016-06-13,5,3,2,0,New Orleans,06,1,0.75,77488086
2016-04-12,1,0,1,0,New Orleans,04,1,0,66953875
2017-03-24,30,30,0,0,New Orleans,03,1,1,122380652
2018-02-08,1,1,0,0,New Orleans,02,1,0.5,172334264
2017-08-15,1,1,0,0,New Orleans,08,1,1,146218804
2016-03-05,1,1,0,0,New Orleans,03,1,1,61702707
2015-07-28,1,1,0,0,New Orleans,07,1,1,39803861
2013-02-27,2,2,0,0,New Orleans,02,1,0.95,5256259
2013-05-23,7,7,0,0,New Orleans,05,1,0.9,6534205
2015-07-02,1,1,0,0,New Orleans,07,1,1,37360129
2018-02-16,7,0,2,0,New Orleans,02,1,1,173686253
2016-05-09,1,1,0,0,New Orleans,05,1,1,71216954
2009-02-12,1,1,0,0,New Orleans,02,1,0.33,7795
2018-02-18,1,1,0,0,New Orleans,02,1,0.16,174004833
2017-02-25,3,3,0,0,New Orleans,02,1,0.97,118004286
2018-04-19,20,18,2,0,New Orleans,04,1,1,185244265
2013-02-27,2,2,0,0,New Orleans,02,1,0.95,5256259
2015-07-28,3,3,0,0,New Orleans,07,1,1,39836455
2017-02-17,6,6,0,0,New Orleans,02,1,1,116837540
2013-05-23,7,7,0,0,New Orleans,05,1,0.9,6534205
2018-02-22,1,1,0,0,New Orleans,02,1,1,174827122
2015-08-31,1,0,1,0,New Orleans,08,1,0.77,43044722
2017-02-17,6,6,0,0,New Orleans,02,1,1,116837540
2016-05-07,4,4,0,0,New Orleans,05,1,1,70813384
2011-10-30,11,11,0,0,New Orleans,10,1,0.99,1350940
2011-10-30,11,11,0,0,New Orleans,10,1,0.99,1350940
2014-10-02,2,2,0,0,New Orleans,10,1,1,22065198
2016-06-23,1,1,0,0,New Orleans,06,1,0.98,8675803
2016-08-29,2,2,0,0,New Orleans,08,1,0.99,92546339
2016-07-23,1,1,0,0,New Orleans,07,0.9,0.92,85476937
2018-02-26,1,1,0,0,New Orleans,02,1,1,175549624
2017-03-17,1,1,0,0,New Orleans,03,1,1,121250710
2018-02-27,1,1,0,0,New Orleans,02,1,0.98,175748125
2011-06-11,1,1,0,0,New Orleans,06,1,1,690735
2018-02-02,2,2,0,0,New Orleans,02,0,0.04,171267725
2016-12-05,21,21,0,0,New Orleans,12,0.99,0.97,106289693
2016-10-12,33,33,0,0,New Orleans,10,0.9,0.9,99430572
2016-10-12,33,33,0,0,New Orleans,10,0.9,0.9,99430572
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2015-03-03,5,5,0,0,New Orleans,03,1,0.99,28711795
2015-01-23,6,6,0,0,New Orleans,01,0.9,1,26598201
2014-08-03,7,7,0,0,New Orleans,08,0.97,0.88,19414007
2018-03-08,2,2,0,0,New Orleans,03,0.9,0.99,177373348
2016-10-12,33,33,0,0,New Orleans,10,0.9,0.9,99430572
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2012-06-10,2,2,0,0,New Orleans,06,1,0.96,2593268
2016-09-30,2,1,1,0,New Orleans,09,0.67,0.67,97389562
2018-03-10,2,2,0,0,New Orleans,03,1,0.95,177637901
2013-07-14,1,1,0,0,New Orleans,07,1,0.94,7481335
2017-08-11,2,2,0,0,New Orleans,08,0.9,0.55,145511123
2015-01-15,3,3,0,0,New Orleans,01,1,0.44,26165066
2014-12-01,1,1,0,0,New Orleans,11,1,0.97,24369562
2017-11-28,1,1,0,0,New Orleans,11,1,1,160446307
2016-02-17,1,1,0,0,New Orleans,02,1,0.92,59179830
2015-11-12,5,5,0,0,New Orleans,11,1,1,48882251
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2018-02-27,1,1,0,0,New Orleans,02,1,0.98,175643241
2013-07-22,2,0,2,0,New Orleans,07,1,0.96,7645369
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2018-03-15,2,2,0,0,New Orleans,03,1,1,178675307
2018-03-08,1,1,0,0,New Orleans,03,0.89,1,177335025
2016-10-12,33,33,0,0,New Orleans,10,0.9,0.9,99430572
2016-10-12,33,33,0,0,New Orleans,10,0.9,0.9,99430572
2016-10-12,33,33,0,0,New Orleans,10,0.9,0.9,99430572
2017-07-15,1,1,0,0,New Orleans,07,1,1,140609785
2016-10-08,1,1,0,0,New Orleans,10,0.8,1,98845300
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2012-10-24,1,1,0,0,New Orleans,10,1,1,3968677
2017-12-21,2,2,0,0,New Orleans,12,1,1,163630059
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2017-02-07,4,0,4,0,New Orleans,02,0.98,1,115323554
2017-04-19,5,0,2,2,New Orleans,04,0.99,1,126584980
2013-01-19,5,5,0,0,New Orleans,01,0.99,0.99,4761426
2018-03-21,1,1,0,0,New Orleans,03,1,1,179764769
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2011-06-23,1,1,0,0,New Orleans,06,1,1,735287
2018-03-22,1,1,0,0,New Orleans,03,1,0.99,179941960
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2015-04-02,4,4,0,0,New Orleans,04,0,0.11,30479232
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2013-12-05,1,1,0,0,New Orleans,12,1,1,10460353
2013-04-10,2,2,0,0,New Orleans,04,1,0.98,5868377
2013-10-20,1,1,0,0,New Orleans,10,1,0.33,9535216
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2014-06-20,1,0,1,0,New Orleans,06,0.9,0.44,17039730
2016-08-29,2,2,0,0,New Orleans,08,1,0.99,92546339
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2011-11-02,1,1,0,0,New Orleans,11,1,0.92,1363663
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2015-05-30,2,2,0,0,New Orleans,05,0.8,0.92,34552265
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2017-03-25,1,1,0,0,New Orleans,03,0.9,0.96,122581294
2017-03-13,1,1,0,0,New Orleans,03,1,1,120623706
2018-04-01,1,1,0,0,New Orleans,03,1,1,181787762
2018-03-07,1,1,0,0,New Orleans,03,1,1,177183320
2018-04-03,1,1,0,0,New Orleans,04,0,0.88,182110985
2013-05-07,8,1,7,0,New Orleans,05,1,0.99,6268899
2016-05-05,1,1,0,0,New Orleans,05,1,1,70578522
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2018-03-10,2,2,0,0,New Orleans,03,1,0.95,177637901
2018-01-25,2,2,0,0,New Orleans,01,1,0.93,169801508
2018-04-04,1,1,0,0,New Orleans,04,1,1,182423190
2018-04-03,1,1,0,0,New Orleans,04,1,0.94,182200650
2018-04-04,1,1,0,0,New Orleans,04,1,0.97,182447289
2014-08-27,4,4,0,0,New Orleans,08,1,1,20627474
2018-04-05,1,1,0,0,New Orleans,04,1,0.97,182641176
2016-10-04,1,1,0,0,New Orleans,10,1,0.95,98009961
2018-02-28,4,4,0,0,New Orleans,02,0.67,0.31,175870552
2014-01-16,13,13,0,0,New Orleans,01,1,0.96,11362234
2014-01-15,8,8,0,0,New Orleans,01,1,0.99,11326919
2018-02-28,4,4,0,0,New Orleans,02,0.67,0.31,175870552
2015-03-13,1,1,0,0,New Orleans,03,0.9,0.98,29271809
2010-11-11,9,9,0,0,New Orleans,11,1,0.97,284544
2018-03-26,5,5,0,0,New Orleans,03,1,1,180731198
2014-05-21,6,2,4,0,New Orleans,05,1,0.77,15812093
2018-04-08,1,1,0,0,New Orleans,04,1,0.98,183171297
2016-07-31,1,1,0,0,New Orleans,07,1,0.83,87148391
2018-04-10,1,1,0,0,New Orleans,04,0.9,0.93,183523573
2016-06-20,1,1,0,0,New Orleans,06,1,0.97,78812066
2018-04-04,1,1,0,0,New Orleans,04,1,1,182506684
2016-09-13,1,1,0,0,New Orleans,09,1,0.9,94966614
2018-04-10,1,0,1,0,New Orleans,04,1,0.95,183591401
2017-11-27,1,1,0,0,New Orleans,11,0.1,0.33,160284434
2018-04-11,1,1,0,0,New Orleans,04,1,0.82,183732400
2015-07-28,1,1,0,0,New Orleans,07,1,1,39870452
2014-08-15,2,2,0,0,New Orleans,08,1,0.79,20076772
2018-04-11,2,2,0,0,New Orleans,04,0.88,0.96,183809635
2017-02-17,6,6,0,0,New Orleans,02,1,1,116837540
2014-10-09,1,1,0,0,New Orleans,10,1,0.82,22332037
2018-01-09,3,3,0,0,New Orleans,01,1,0.81,166861989
2018-04-14,1,1,0,0,New Orleans,04,1,1,184280753
2016-10-28,11,11,0,0,New Orleans,10,0.98,1,101652405
2016-08-31,1,1,0,0,New Orleans,08,1,1,92894044
2020-01-02,27,27,0,0,New Orleans,01,1,0.96,323664718
2017-01-20,3,3,0,0,New Orleans,01,1,0.25,112431847
2017-11-03,5,5,0,0,New Orleans,11,1,1,157318848
2016-04-12,15,15,0,0,New Orleans,04,0.98,1,66925019
2018-02-15,1,1,0,0,New Orleans,02,0.5,0.97,173501058
2016-10-10,1,1,0,0,New Orleans,10,0.25,0,99035162
2014-03-16,6,6,0,0,New Orleans,03,0.75,0.86,13203909
2018-02-02,4,4,0,0,New Orleans,02,1,1,171335032
2016-06-12,2,2,0,0,New Orleans,06,1,0.98,77313214
2018-04-19,20,18,2,0,New Orleans,04,1,1,185244265
2016-03-07,1,1,0,0,New Orleans,03,0.8,1,62004916
2015-06-23,6,6,0,0,New Orleans,06,0.95,0.84,36545272
2014-01-15,8,8,0,0,New Orleans,01,1,0.99,11326919
2017-03-22,2,0,2,0,New Orleans,03,0,0.54,122039042
2018-04-20,1,1,0,0,New Orleans,04,0.29,0,185416287
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2015-11-04,22,9,13,0,New Orleans,11,1,0.58,48187766
2014-04-05,1,1,0,0,New Orleans,04,1,0.92,13931840
2018-04-11,2,2,0,0,New Orleans,04,0.88,0.96,183809635
2016-06-07,1,1,0,0,New Orleans,06,1,1,76429907
2015-07-05,7,7,0,0,New Orleans,07,1,1,37614659
2018-04-20,2,2,0,0,New Orleans,04,1,0.98,185373117
2014-09-07,5,5,0,0,New Orleans,09,0.6,0.9,21050084
2013-10-07,32,32,0,0,New Orleans,10,1,1,9288450
2013-10-07,32,32,0,0,New Orleans,10,1,1,9288450
2012-10-16,3,3,0,0,New Orleans,10,1,1,3891761
2018-02-04,1,1,0,0,New Orleans,02,1,1,171596078
2018-03-11,1,1,0,0,New Orleans,03,1,1,177814718
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2018-01-08,4,4,0,0,New Orleans,01,1,0.99,166641970
2018-03-08,15,10,0,2,New Orleans,03,1,0.99,177423452
2013-04-10,12,4,8,0,New Orleans,04,0.92,0.9,5860857
2017-03-24,30,30,0,0,New Orleans,03,1,1,122380652
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2014-03-29,1,1,0,0,New Orleans,03,1,0.93,13669224
2017-02-13,1,1,0,0,New Orleans,02,1,1,116291052
2015-05-15,1,1,0,0,New Orleans,05,1,1,33406938
2017-03-24,30,30,0,0,New Orleans,03,1,1,122380652
2017-12-03,1,1,0,0,New Orleans,12,1,0.95,161113882
2017-03-24,30,30,0,0,New Orleans,03,1,1,122380652
2014-01-16,13,13,0,0,New Orleans,01,1,0.96,11362234
2014-01-16,13,13,0,0,New Orleans,01,1,0.96,11362234
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2017-03-24,30,30,0,0,New Orleans,03,1,1,122380652
2017-02-23,2,2,0,0,New Orleans,02,1,0.83,117838266
2015-07-05,5,5,0,0,New Orleans,07,0.88,0.88,37625340
2013-02-19,1,1,0,0,New Orleans,02,1,0.9,5153139
2018-05-11,1,1,0,0,New Orleans,05,1,0.98,189038196
2017-04-23,1,1,0,0,New Orleans,04,1,0.98,127164350
2015-03-24,1,1,0,0,New Orleans,03,1,0.8,29956943
2015-11-12,1,1,0,0,New Orleans,11,1,0.96,48853829
2018-04-05,1,0,1,0,New Orleans,04,0.5,1,182641556
2020-01-02,27,27,0,0,New Orleans,01,1,0.96,323664718
2015-02-04,1,1,0,0,New Orleans,02,1,1,27236049
2014-10-02,2,2,0,0,New Orleans,10,1,1,22065198
2017-03-29,1,1,0,0,New Orleans,03,1,1,123255548
2016-04-18,1,1,0,0,New Orleans,04,1,0.98,67796791
2020-01-02,27,27,0,0,New Orleans,01,1,0.96,323664718
2016-08-19,8,8,0,0,New Orleans,08,0.82,0.99,90876851
2016-08-19,8,8,0,0,New Orleans,08,0.82,0.99,90876851
2016-08-19,8,8,0,0,New Orleans,08,0.82,0.99,90876851
2017-07-14,1,1,0,0,New Orleans,07,1,0.94,140439769
2018-05-20,1,1,0,0,New Orleans,05,1,0.94,190666267
2018-01-08,4,4,0,0,New Orleans,01,1,0.99,166641970
2018-05-23,1,1,0,0,New Orleans,05,1,1,191271823
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2015-10-16,5,5,0,0,New Orleans,10,1,0.69,46735263
2018-05-25,1,1,0,0,New Orleans,05,1,0.98,191574659
2016-03-17,1,1,0,0,New Orleans,03,1,1,63420660
2015-07-07,1,1,0,0,New Orleans,07,1,1,37824927
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2012-04-20,2,2,0,0,New Orleans,04,1,0.91,2181565
2014-09-07,1,1,0,0,New Orleans,09,0.9,0.84,21063599
2016-05-14,1,1,0,0,New Orleans,05,1,0.92,71999291
2014-03-24,1,1,0,0,New Orleans,03,1,0.92,13481582
2010-10-26,5,0,5,0,New Orleans,10,0.96,0.97,271730
2013-09-30,2,2,0,0,New Orleans,09,1,1,9154078
2013-08-12,23,22,1,0,New Orleans,08,0.97,1,8118306
2018-06-08,2,2,0,0,New Orleans,06,1,1,194332748
2018-06-08,2,2,0,0,New Orleans,06,1,1,194332748
2016-02-14,3,3,0,0,New Orleans,02,1,0.92,58758209
2016-02-14,3,3,0,0,New Orleans,02,1,0.92,58758209
2018-06-09,1,1,0,0,New Orleans,06,1,0.9,194571593
2018-06-12,1,1,0,0,New Orleans,06,1,1,195181241
2013-09-11,2,2,0,0,New Orleans,09,1,0.98,8780757
2016-05-06,1,0,0,0,New Orleans,05,1,1,70722023
2015-08-23,1,1,0,0,New Orleans,08,1,1,15822451
2012-05-25,1,1,0,0,New Orleans,05,0.94,0.97,2462590
2013-05-09,1,1,0,0,New Orleans,05,1,1,6310637
2015-12-20,1,1,0,0,New Orleans,12,1,1,51811879
2018-06-17,4,4,0,0,New Orleans,06,1,0.98,196182832
2015-08-13,14,14,0,0,New Orleans,08,0.76,0.86,41403925
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2013-11-16,1,1,0,0,New Orleans,11,1,0.99,10054001
2018-03-08,2,2,0,0,New Orleans,03,0.9,0.99,177373348
2017-10-19,2,2,0,0,New Orleans,10,1,0.96,155264238
2017-12-14,2,2,0,0,New Orleans,12,1,0.89,162629674
2015-05-18,2,2,0,0,New Orleans,05,1,0.95,33655342
2018-06-26,1,1,0,0,New Orleans,06,1,0.83,198179988
2017-12-14,2,2,0,0,New Orleans,12,1,0.89,162629674
2018-06-27,1,1,0,0,New Orleans,06,1,0.97,198384664
2016-07-19,1,1,0,0,New Orleans,07,0.75,0.85,84647073
2018-06-28,1,1,0,0,New Orleans,06,1,0.99,198721078
2015-06-21,1,1,0,0,New Orleans,06,1,1,36389554
2017-09-24,1,1,0,0,New Orleans,09,1,0.69,151935968
2015-07-05,7,7,0,0,New Orleans,07,1,1,37614659
2018-06-30,1,1,0,0,New Orleans,06,1,0.74,199068542
2014-06-05,1,1,0,0,New Orleans,06,1,0.85,16434587
2012-06-07,1,1,0,0,New Orleans,06,1,0.78,2577149
2015-11-08,1,1,0,0,New Orleans,11,1,1,48466627
2016-04-12,15,15,0,0,New Orleans,04,0.98,1,66925019
2016-07-13,1,1,0,0,New Orleans,07,0.7,0.88,83509781
2013-10-07,32,32,0,0,New Orleans,10,1,1,9288450
2013-10-07,32,32,0,0,New Orleans,10,1,1,9288450
2016-04-12,15,15,0,0,New Orleans,04,0.98,1,66925019
2018-04-20,2,2,0,0,New Orleans,04,1,0.98,185373117
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2015-11-04,22,9,13,0,New Orleans,11,1,0.58,48187766
2013-10-07,32,32,0,0,New Orleans,10,1,1,9288450
2013-12-15,1,1,0,0,New Orleans,12,1,0.97,10625521
2016-03-29,1,1,0,0,New Orleans,03,1,0.6,64889660
2017-03-24,30,30,0,0,New Orleans,03,1,1,122380652
2018-02-28,4,4,0,0,New Orleans,02,0.67,0.31,175870552
2018-07-06,1,1,0,0,New Orleans,07,0.78,1,200501584
2013-09-30,2,2,0,0,New Orleans,09,1,1,9154078
2017-03-22,2,0,2,0,New Orleans,03,0,0.54,122039042
2016-08-17,31,31,0,0,New Orleans,08,0.99,0.97,90526814
2016-07-04,1,1,0,0,New Orleans,07,1,0.97,81626741
2018-07-07,1,1,0,0,New Orleans,07,1,1,200607797
2016-10-23,1,1,0,0,New Orleans,10,0.83,0.7,100956083
2018-07-12,1,0,1,0,New Orleans,07,0.83,0.92,201882955
2015-11-04,22,9,13,0,New Orleans,11,1,0.58,48187766
2015-11-04,22,9,13,0,New Orleans,11,1,0.58,48187766
2018-07-14,1,0,1,0,New Orleans,07,0.8,0,202348074
2018-07-14,1,0,1,0,New Orleans,07,0.92,0.96,202315316
2017-04-22,1,0,1,0,New Orleans,04,1,0.8,127050312
2016-05-11,2,2,0,0,New Orleans,05,1,0.92,71478267
2016-09-26,1,1,0,0,New Orleans,09,1,1,96825378
2015-11-04,22,9,13,0,New Orleans,11,1,0.58,48187766
2018-07-21,1,0,1,0,New Orleans,07,1,1,204061041
2015-06-23,6,6,0,0,New Orleans,06,0.95,0.84,36545272
2018-07-23,1,1,0,0,New Orleans,07,1,0.9,204371198
2016-04-02,2,2,0,0,New Orleans,04,1,0.96,65487233
2016-05-16,1,1,0,0,New Orleans,05,1,1,72355456
2015-07-16,2,2,0,0,New Orleans,07,1,0.98,38663079
2014-04-02,2,0,2,0,New Orleans,04,1,0.98,13829795
2018-02-15,1,1,0,0,New Orleans,02,1,1,173448361
2017-01-23,46,43,3,0,New Orleans,01,0.99,0.98,112910785
2015-07-16,2,2,0,0,New Orleans,07,1,0.98,38663079
2018-07-26,1,1,0,0,New Orleans,07,1,0.58,205274635
2018-07-29,1,1,0,0,New Orleans,07,1,1,205881944
2015-04-02,4,4,0,0,New Orleans,04,0,0.11,30479232
2017-06-16,1,1,0,0,New Orleans,06,1,1,135408132
2018-02-06,1,1,0,0,New Orleans,02,1,1,171914673
2013-10-07,32,32,0,0,New Orleans,10,1,1,9288450
2013-10-07,32,32,0,0,New Orleans,10,1,1,9288450
2014-02-14,20,20,0,0,New Orleans,02,1,0.99,12243051
2017-04-24,1,1,0,0,New Orleans,04,1,0.67,127419247
2015-12-16,13,13,0,0,New Orleans,12,1,1,51541620
2013-08-12,23,22,1,0,New Orleans,08,0.97,1,8118306
2013-08-12,23,22,1,0,New Orleans,08,0.97,1,8118306
2018-08-04,2,2,0,0,New Orleans,08,1,0.7,207383837
2017-10-26,5,5,0,0,New Orleans,10,1,1,156383794
2018-08-07,1,1,0,0,New Orleans,08,1,0.97,208034462
